Tipo,Orgao,DataCriacao,Assunto,Subdivisao,Situacao,Logradouro,Bairro,Regional,DataResposta,Origem,source_year
Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,27/02/2025,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Concluído,RUA DAS CARMELITAS,BOQUEIRAO,Unidade Regional Boqueirao,27/02/2025,Telefone,2025
Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,27/02/2025,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Concluído,RUA DESEMBARGADOR ANTÔNIO DE PAULA,BOQUEIRAO,Unidade Regional Boqueirao,27/02/2025,Telefone,2025
Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,27/02/2025,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Concluído,RUA CARLOS ESSENFELDER,BOQUEIRAO,Unidade Regional Boqueirao,27/02/2025,Telefone,2025
Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,27/02/2025,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Concluído,Adão Picussa Netto,BOQUEIRAO,Unidade Regional Boqueirao,27/02/2025,Telefone,2025
Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,26/08/2025,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Concluído,Rua Lins de Vasconcelos,CIDADE INDUSTRIAL,Unidade Regional CIC,26/08/2025,Telefone,2025
Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,26/09/2025,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Concluído,RUA BENVENUTO GUSSO,BOA VISTA,Unidade Regional Boa Vista,27/09/2025,Telefone,2025
Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,03/11/2025,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Concluído,Rua Guiroku Gastão Ayabe,UBERABA,Unidade Regional Cajuru,03/11/2025,Telefone,2025
Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,03/11/2025,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Concluído,RUA GUIROKU GASTÃO AYABE,UBERABA,Unidade Regional Cajuru,03/11/2025,Telefone,2025
Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,03/11/2025,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Concluído,Rua Guiroku Gastão Ayabe,UBERABA,Unidade Regional Cajuru,03/11/2025,Telefone,2025
Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,08/11/2025,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Concluído,Rua Osvaldo Felippetto,BUTIATUVINHA,Unidade Regional Santa Felicidade,09/11/2025,Telefone,2025
Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,08/11/2025,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Concluído,Rua Pedro Ferrari,BUTIATUVINHA,Unidade Regional Santa Felicidade,09/11/2025,Telefone,2025
Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,01/12/2025,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Concluído,RUA SOLANGE LUIZ CARLOS,PILARZINHO,Unidade Regional Boa Vista,01/12/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,28/01/2025,Drenagem,Alagamentos,Concluído,RUA PADRE ESTANISLAU PIASECKI,CIDADE INDUSTRIAL,Unidade Regional CIC,04/02/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,03/02/2025,Drenagem,Alagamentos,Concluído,Doutor Libânio Estanislau Cardoso,CIDADE INDUSTRIAL,Unidade Regional CIC,03/02/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,07/02/2025,Drenagem,Alagamentos,Concluído,RUA DOUTOR JOSÉ GUILHERME LOYOLA,CIDADE INDUSTRIAL,Unidade Regional CIC,11/02/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,18/02/2025,Drenagem,Alagamentos,Concluído,RUA DESEMBARGADOR SEGISMUNDO GRADOWSKI,CIDADE INDUSTRIAL,Unidade Regional CIC,21/02/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,18/02/2025,Drenagem,Alagamentos,Concluído,RUA FREI EGÍDIO CARLOTTO,CIDADE INDUSTRIAL,Unidade Regional CIC,19/02/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,18/02/2025,Drenagem,Alagamentos,Concluído,RUA MUNICÍPIO DE ENÉAS MARQUES,CIDADE INDUSTRIAL,Unidade Regional CIC,19/02/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,19/02/2025,Drenagem,Alagamentos,Concluído,RUA CORONEL NICOLAU BLEY NETO,CIDADE INDUSTRIAL,Unidade Regional CIC,27/02/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,20/02/2025,Drenagem,Alagamentos,Concluído,Rogério Pereira de Camargo,CIDADE INDUSTRIAL,Unidade Regional CIC,28/02/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,26/08/2025,Drenagem,Alagamentos,Concluído,Rua Jacinto Cunha,CIDADE INDUSTRIAL,Unidade Regional CIC,27/08/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,26/08/2025,Drenagem,Alagamentos,Concluído,Rua Padre Estanislau Piasecki,CIDADE INDUSTRIAL,Unidade Regional CIC,28/08/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,03/11/2025,Drenagem,Alagamentos,Concluído,Rua Jacinto Cunha,CIDADE INDUSTRIAL,Unidade Regional CIC,05/11/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,05/11/2025,Drenagem,Alagamentos,Concluído,Jacinto Cunha,CIDADE INDUSTRIAL,Unidade Regional CIC,05/11/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,28/01/2025,Drenagem,Alagamentos,Concluído,RUA IGNEZ DE SOUZA SOARES,TATUQUARA,Unidade Regional Tatuquara,18/02/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,01/02/2025,Drenagem,Alagamentos,Concluído,Rua João Amadeu Pedro Bom,TATUQUARA,Unidade Regional Tatuquara,18/02/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,04/02/2025,Drenagem,Alagamentos,Concluído,Paulo Romeiro Marcondes Filho,TATUQUARA,Unidade Regional Tatuquara,18/02/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,10/02/2025,Drenagem,Alagamentos,Concluído,Marcos Bertoldi,CAMPO DE SANTANA,Unidade Regional Tatuquara,16/09/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,15/05/2025,Drenagem,Alagamentos,Concluído,Antônio Zanon,TATUQUARA,Unidade Regional Tatuquara,11/07/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,23/06/2025,Drenagem,Alagamentos,Concluído,José Sosari,TATUQUARA,Unidade Regional Tatuquara,06/08/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,27/10/2025,Drenagem,Alagamentos,Concluído,RUA EMILE PAUL DECOK,CAMPO DE SANTANA,Unidade Regional Tatuquara,03/11/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,11/02/2025,Drenagem,Alagamentos,Concluído,Raggi Izar,HAUER,Unidade Regional Boqueirao,23/04/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,14/02/2025,Drenagem,Alagamentos,Concluído,Cleto da Silva,BOQUEIRAO,Unidade Regional Boqueirao,18/03/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,18/02/2025,Drenagem,Alagamentos,Concluído,O Brasil para Cristo,BOQUEIRAO,Unidade Regional Boqueirao,24/02/2025,Mobile,2025
Solicitação,Secretaria do Governo Municipal,27/02/2025,Drenagem,Alagamentos,Concluído,Adão Picussa Netto,BOQUEIRAO,Unidade Regional Boqueirao,10/03/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,27/02/2025,Drenagem,Alagamentos,Concluído,RUA ITAÚNA DO SUL,ALTO BOQUEIRAO,Unidade Regional Boqueirao,10/03/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,28/02/2025,Drenagem,Alagamentos,Concluído,Doutor Heleno da Silveira,BOQUEIRAO,Unidade Regional Boqueirao,15/04/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,15/04/2025,Drenagem,Alagamentos,Concluído,RUA FRANCISCO DEROSSO,XAXIM,Unidade Regional Boqueirao,20/08/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,22/01/2025,Drenagem,Alagamentos,Concluído,RUA DOUTOR ALEXANDRE GUTIERREZ,AGUA VERDE,Unidade Regional Portao,22/01/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,24/01/2025,Drenagem,Alagamentos,Concluído,Rosamélia de Oliveira,CAMPO COMPRIDO,Unidade Regional Portao,10/02/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,03/02/2025,Drenagem,Alagamentos,Concluído,RUA VICENTE CELESTINO,FAZENDINHA,Unidade Regional Portao,12/05/2025,Telefone,2025
Denúncia,Secretaria do Governo Municipal,03/02/2025,Drenagem,Alagamentos,Concluído,Rosamélia de Oliveira,CAMPO COMPRIDO,Unidade Regional Portao,10/02/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,04/02/2025,Drenagem,Alagamentos,Concluído,Rosamélia de Oliveira,CAMPO COMPRIDO,Unidade Regional Portao,10/02/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,04/02/2025,Drenagem,Alagamentos,Concluído,Rosamélia de Oliveira,CAMPO COMPRIDO,Unidade Regional Portao,10/02/2025,Portal,2025
Reclamação,Secretaria do Governo Municipal,04/02/2025,Drenagem,Alagamentos,Concluído,Rosamélia de Oliveira,CAMPO COMPRIDO,Unidade Regional Portao,10/02/2025,Portal,2025
Reclamação,Secretaria do Governo Municipal,05/02/2025,Drenagem,Alagamentos,Concluído,Rosamélia de Oliveira,CAMPO COMPRIDO,Unidade Regional Portao,10/02/2025,Portal,2025
Denúncia,Secretaria do Governo Municipal,05/02/2025,Drenagem,Alagamentos,Concluído,Rosamélia de Oliveira,CAMPO COMPRIDO,Unidade Regional Portao,10/02/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,05/02/2025,Drenagem,Alagamentos,Concluído,Rosamélia de Oliveira,CAMPO COMPRIDO,Unidade Regional Portao,10/02/2025,Portal,2025
Reclamação,Secretaria do Governo Municipal,06/02/2025,Drenagem,Alagamentos,Concluído,Rosamélia de Oliveira,CAMPO COMPRIDO,Unidade Regional Portao,10/02/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,25/02/2025,Drenagem,Alagamentos,Concluído,RUA CARLOS KLEMTZ,FAZENDINHA,Unidade Regional Portao,28/02/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,11/04/2025,Drenagem,Alagamentos,Concluído,Augusto de Mari,GUAIRA,Unidade Regional Portao,22/05/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,26/08/2025,Drenagem,Alagamentos,Concluído,Pará,AGUA VERDE,Unidade Regional Portao,29/08/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,11/09/2025,Drenagem,Alagamentos,Concluído,Delegado Trindade,SANTA QUITERIA,Unidade Regional Portao,13/10/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,23/11/2025,Drenagem,Alagamentos,Concluído,RUA BRIGADEIRO FRANCO,PAROLIN,Unidade Regional Portao,01/12/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,19/02/2025,Drenagem,Alagamentos,Concluído,RUA SILVIO PIOTTO,ORLEANS,Unidade Regional Santa Felicidade,24/02/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,21/05/2025,Drenagem,Alagamentos,Concluído,RUA EMÍLIO BORDENOSKI,VISTA ALEGRE,Unidade Regional Santa Felicidade,22/10/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,06/06/2025,Drenagem,Alagamentos,Concluído,AVENIDA MANOEL RIBAS,BUTIATUVINHA,Unidade Regional Santa Felicidade,09/06/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,12/12/2025,Drenagem,Alagamentos,Concluído,Rua Engenheiro Roberto Guilherme Pereira Leite,VISTA ALEGRE,Unidade Regional Santa Felicidade,15/12/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,05/02/2025,Drenagem,Alagamentos,Concluído,RUA JOÃO STENZOWSKI,NOVO MUNDO,Unidade Regional Pinheirinho,04/07/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,18/02/2025,Drenagem,Alagamentos,Concluído,Nicolau Serrato Sobrinho,NOVO MUNDO,Unidade Regional Pinheirinho,19/02/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,18/02/2025,Drenagem,Alagamentos,Concluído,Rua Conde Dos Arcos,LINDOIA,Unidade Regional Pinheirinho,08/07/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,06/03/2025,Drenagem,Alagamentos,Concluído,Delegado Naby Paraná,CAPAO RASO,Unidade Regional Pinheirinho,07/03/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,21/05/2025,Drenagem,Alagamentos,Concluído,José Ferreira Barros,FANNY,Unidade Regional Pinheirinho,08/07/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,04/06/2025,Drenagem,Alagamentos,Concluído,RUA CAROLINA CASTELLI,NOVO MUNDO,Unidade Regional Pinheirinho,09/06/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,29/01/2025,Drenagem,Alagamentos,Concluído,Estrada da Graciosa,BAIRRO ALTO,Unidade Regional Boa Vista,11/03/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,13/02/2025,Drenagem,Alagamentos,Concluído,David Geronasso,BOA VISTA,Unidade Regional Boa Vista,12/03/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,13/02/2025,Drenagem,Alagamentos,Concluído,David Geronasso,BOA VISTA,Unidade Regional Boa Vista,12/03/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,14/02/2025,Drenagem,Alagamentos,Concluído,Monsenhor Isidoro Mikosz,CACHOEIRA,Unidade Regional Boa Vista,23/03/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,14/02/2025,Drenagem,Alagamentos,Concluído,Monsenhor Isidoro Mikosz,CACHOEIRA,Unidade Regional Boa Vista,23/03/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,14/02/2025,Drenagem,Alagamentos,Concluído,Monsenhor Isidoro Mikosz,CACHOEIRA,Unidade Regional Boa Vista,23/03/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,18/02/2025,Drenagem,Alagamentos,Concluído,RUA AUGUSTO DOS ANJOS,ABRANCHES,Unidade Regional Boa Vista,19/02/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,12/03/2025,Drenagem,Alagamentos,Concluído,RUA MARECHAL ANOR TEIXEIRA DOS SANTOS,BOA VISTA,Unidade Regional Boa Vista,21/03/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,12/03/2025,Drenagem,Alagamentos,Concluído,RUA MERCEDES SEILER ROCHA,BACACHERI,Unidade Regional Boa Vista,18/03/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,20/03/2025,Drenagem,Alagamentos,Concluído,RUA JACOB PAYKALA,ATUBA,Unidade Regional Boa Vista,21/03/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,21/03/2025,Drenagem,Alagamentos,Concluído,Doutor Benedito Amorim,SANTA CANDIDA,Unidade Regional Boa Vista,21/03/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,08/05/2025,Drenagem,Alagamentos,Concluído,AVENIDA MARECHAL MASCARENHAS DE MORAES,ATUBA,Unidade Regional Boa Vista,09/05/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,10/07/2025,Drenagem,Alagamentos,Concluído,RUA SOFIA DUBIELLA,ABRANCHES,Unidade Regional Boa Vista,10/07/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,29/07/2025,Drenagem,Alagamentos,Concluído,RUA THEODORO MAKIOLKA,SANTA CANDIDA,Unidade Regional Boa Vista,29/07/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,29/07/2025,Drenagem,Alagamentos,Concluído,RUA DINARTE DE JESUS,PILARZINHO,Unidade Regional Boa Vista,29/07/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,31/07/2025,Drenagem,Alagamentos,Concluído,RUA PRIMEIRO MINISTRO BROCHADO DA ROCHA,PILARZINHO,Unidade Regional Boa Vista,01/08/2025,Telefone,2025
Reclamação,Secretaria do Governo Municipal,26/08/2025,Drenagem,Alagamentos,Concluído,João Havro,BOA VISTA,Unidade Regional Boa Vista,26/08/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,28/08/2025,Drenagem,Alagamentos,Concluído,RUA JORNALISTA GERALDO RUSSE,PILARZINHO,Unidade Regional Boa Vista,01/09/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,26/09/2025,Drenagem,Alagamentos,Concluído,RUA BENVENUTO GUSSO,BOA VISTA,Unidade Regional Boa Vista,29/09/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,14/11/2025,Drenagem,Alagamentos,Concluído,RUA MATEUS LEME,SAO LOURENCO,Unidade Regional Boa Vista,19/11/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,28/01/2025,Drenagem,Alagamentos,Concluído,RUA MARIA BARCHIKI CHINASSO,CAJURU,Unidade Regional Cajuru,31/01/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,13/02/2025,Drenagem,Alagamentos,Concluído,RUA PADRE ARNALDO JANSSEN,CAJURU,Unidade Regional Cajuru,14/02/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,13/02/2025,Drenagem,Alagamentos,Concluído,Rua Aviador Armin Buhrer,UBERABA,Unidade Regional Cajuru,18/02/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,18/02/2025,Drenagem,Alagamentos,Concluído,RUA DOUTOR URBANO TONIOLO,CAJURU,Unidade Regional Cajuru,19/02/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,21/02/2025,Drenagem,Alagamentos,Concluído,Ayrton Turra,CAJURU,Unidade Regional Cajuru,25/02/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,27/02/2025,Drenagem,Alagamentos,Concluído,RUA DONA BARBARA CID,UBERABA,Unidade Regional Cajuru,27/02/2025,Telefone,2025
Denúncia,Secretaria do Governo Municipal,07/03/2025,Drenagem,Alagamentos,Concluído,Padre Karol Dworaczek,CAJURU,Unidade Regional Cajuru,10/03/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,22/04/2025,Drenagem,Alagamentos,Concluído,RUA EDUARDO COUTURE,JARDIM DAS AMERICAS,Unidade Regional Cajuru,06/05/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,28/04/2025,Drenagem,Alagamentos,Concluído,AVENIDA CORONEL FRANCISCO H DOS SANTOS,JARDIM DAS AMERICAS,Unidade Regional Cajuru,08/05/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,28/04/2025,Drenagem,Alagamentos,Concluído,RUA RODOLPHO SENFF,JARDIM DAS AMERICAS,Unidade Regional Cajuru,08/05/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,07/08/2025,Drenagem,Alagamentos,Concluído,RUA ARLINDO ARAÚJO SOBRINHO,GUABIROTUBA,Unidade Regional Cajuru,29/08/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,13/10/2025,Drenagem,Alagamentos,Concluído,Custódio Borges de Andrade,CAJURU,Unidade Regional Cajuru,15/10/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,06/02/2025,Drenagem,Alagamentos,Concluído,RUA TIJUCAS DO SUL,SITIO CERCADO,Unidade Regional Bairro Novo,06/02/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,06/02/2025,Drenagem,Alagamentos,Concluído,RUA TIJUCAS DO SUL,SITIO CERCADO,Unidade Regional Bairro Novo,06/02/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,11/04/2025,Drenagem,Alagamentos,Concluído,Doutor Lauro Gentio Portugal Tavares,SITIO CERCADO,Unidade Regional Bairro Novo,15/04/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,05/06/2025,Drenagem,Alagamentos,Concluído,Cypriano Ribeiro Cid,SITIO CERCADO,Unidade Regional Bairro Novo,11/06/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,05/06/2025,Drenagem,Alagamentos,Concluído,Cypriano Ribeiro Cid,SITIO CERCADO,Unidade Regional Bairro Novo,09/06/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,29/09/2025,Drenagem,Alagamentos,Concluído,RUA OURIZONA,SITIO CERCADO,Unidade Regional Bairro Novo,30/09/2025,Telefone,2025
Solicitação,Secretaria Municipal de Obras Públicas,20/01/2025,Drenagem,Alagamentos,Concluído,RUA PRESIDENTE FARIA,CENTRO CIVICO,Unidade Regional Matriz,21/01/2025,Telefone,2025
Solicitação,Secretaria Municipal de Obras Públicas,24/01/2025,Drenagem,Alagamentos,Concluído,AVENIDA MUNHOZ DA ROCHA,JUVEVE,Unidade Regional Matriz,05/03/2025,Telefone,2025
Solicitação,Secretaria Municipal de Obras Públicas,24/01/2025,Drenagem,Alagamentos,Concluído,RUA SÃO LUIZ,CABRAL,Unidade Regional Matriz,24/03/2025,Telefone,2025
Solicitação,Secretaria Municipal de Obras Públicas,03/02/2025,Drenagem,Alagamentos,Concluído,Martim Afonso,SAO FRANCISCO,Unidade Regional Matriz,24/03/2025,Portal,2025
Solicitação,Secretaria Municipal de Obras Públicas,04/02/2025,Drenagem,Alagamentos,Concluído,RUA BARÃO DO SERRO AZUL,CENTRO,Unidade Regional Matriz,17/03/2025,Telefone,2025
Solicitação,Secretaria Municipal de Obras Públicas,10/02/2025,Drenagem,Alagamentos,Concluído,Mateus Leme,SAO FRANCISCO,Unidade Regional Matriz,19/03/2025,Portal,2025
Solicitação,Secretaria Municipal de Obras Públicas,10/02/2025,Drenagem,Alagamentos,Concluído,Madre Leonie,JARDIM SOCIAL,Unidade Regional Matriz,19/03/2025,Portal,2025
Solicitação,Secretaria Municipal de Obras Públicas,13/02/2025,Drenagem,Alagamentos,Concluído,RUA SÃO JOAQUIM,JARDIM BOTANICO,Unidade Regional Matriz,24/03/2025,Telefone,2025
Reclamação,Secretaria Municipal de Obras Públicas,13/02/2025,Drenagem,Alagamentos,Concluído,Desembargador Westphalen,CENTRO,Unidade Regional Matriz,28/03/2025,Portal,2025
Solicitação,Secretaria Municipal de Obras Públicas,14/02/2025,Drenagem,Alagamentos,Concluído,RUA DESEMBARGADOR MOTTA,BATEL,Unidade Regional Matriz,24/03/2025,Portal,2025
Solicitação,Secretaria Municipal de Obras Públicas,18/02/2025,Drenagem,Alagamentos,Concluído,Manoel Correia de Freitas,JARDIM SOCIAL,Unidade Regional Matriz,25/03/2025,Portal,2025
