cluster_id,n_pixels,row_centroid,col_centroid,consensus_basis,index_votes_mean,b08_after_mean,b11_after_mean,b08_before_mean,b11_before_mean,adjudicated,easting,northing,lon,lat
S2WC_00895,175,996.78,810.77,NDWI_MNDWI_AWEI,2.971,0.137,0.0668,0.3806,0.1883,false,-43.16,-22.4,-43.162201,-22.399728
S2WC_01701,171,1433.64,865.04,NDWI_MNDWI_AWEI,2.977,0.1247,0.0855,0.3319,0.2275,false,-43.16,-22.44,-43.156327,-22.443414
S2WC_02084,171,1574.68,1558.56,NDWI_MNDWI_AWEI,2.825,0.1114,0.0625,0.3044,0.1396,false,-43.08,-22.46,-43.08127,-22.457518
S2WC_02836,170,1946.76,465.63,NDWI_MNDWI_AWEI,2.482,0.0752,0.0862,0.2098,0.2739,false,-43.2,-22.49,-43.199553,-22.494726
S2WC_00445,168,512.73,1050.79,NDWI_MNDWI_AWEI,3.0,0.1382,0.122,0.3158,0.2628,false,-43.14,-22.35,-43.136224,-22.351323
S2WC_04120,165,2387.74,999.6,NDWI_MNDWI_AWEI,2.782,0.1186,0.0702,0.3639,0.2627,false,-43.14,-22.54,-43.141764,-22.538824
S2WC_00975,164,1053.56,413.02,NDWI_MNDWI_AWEI,2.982,0.0941,0.086,0.3044,0.2154,false,-43.21,-22.41,-43.205246,-22.405406
S2WC_01700,163,1433.46,560.57,NDWI_MNDWI_AWEI,2.975,0.1153,0.1038,0.2697,0.2554,false,-43.19,-22.44,-43.189278,-22.443396
S2WC_02124,163,1599.79,1620.29,NDWI_MNDWI_AWEI,2.834,0.1124,0.0857,0.2356,0.1255,false,-43.07,-22.46,-43.07459,-22.460029
S2WC_02628,162,1854.06,1252.74,NDWI_MNDWI_AWEI,2.957,0.1317,0.0669,0.3839,0.1679,false,-43.11,-22.49,-43.114368,-22.485456
S2WC_02798,162,1933.37,1582.31,NDWI_MNDWI_AWEI,2.975,0.1032,0.0867,0.322,0.216,false,-43.08,-22.49,-43.0787,-22.493387
S2WC_01817,161,1466.22,718.5,NDWI_MNDWI_AWEI,2.87,0.1161,0.0955,0.304,0.241,false,-43.17,-22.45,-43.172186,-22.446672
S2WC_02737,161,1907.04,740.94,NDWI_MNDWI_AWEI,2.764,0.1161,0.0575,0.3492,0.1581,false,-43.17,-22.49,-43.169758,-22.490754
S2WC_04198,161,2428.57,1046.91,NDWI_MNDWI_AWEI,2.77,0.0931,0.0467,0.342,0.1696,false,-43.14,-22.54,-43.136644,-22.542907
S2WC_01310,160,1228.05,279.39,NDWI_MNDWI_AWEI,2.956,0.133,0.0761,0.3261,0.1798,false,-43.22,-22.42,-43.219709,-22.422855
S2WC_01359,160,1258.17,16.43,NDWI_MNDWI_AWEI,2.95,0.1235,0.0981,0.2761,0.2309,false,-43.25,-22.43,-43.248168,-22.425867
S2WC_00321,159,361.85,943.57,NDWI_MNDWI_AWEI,2.994,0.1287,0.0873,0.3254,0.204,false,-43.15,-22.34,-43.147828,-22.336235
S2WC_02915,159,1969.25,496.65,NDWI_MNDWI_AWEI,2.491,0.1003,0.0483,0.3585,0.1853,false,-43.2,-22.5,-43.196195,-22.496975
S2WC_04306,159,2484.81,724.99,NDWI_MNDWI_AWEI,2.755,0.0943,0.0693,0.5469,0.4152,false,-43.17,-22.55,-43.171484,-22.548531
S2WC_01039,158,1083.77,1418.54,NDWI_MNDWI_AWEI,3.0,0.1293,0.0889,0.2319,0.1738,false,-43.1,-22.41,-43.096424,-22.408427
S2WC_02067,158,1568.84,1013.91,NDWI_MNDWI_AWEI,2.842,0.1309,0.1043,0.3627,0.2764,false,-43.14,-22.46,-43.140216,-22.456934
S2WC_00606,156,769.69,1007.85,NDWI_MNDWI_AWEI,3.0,0.1174,0.1157,0.2437,0.2644,false,-43.14,-22.38,-43.140872,-22.377019
S2WC_03254,156,2082.72,1723.94,NDWI_MNDWI_AWEI,2.904,0.1235,0.0727,0.3142,0.2022,false,-43.06,-22.51,-43.063372,-22.508322
S2WC_02721,155,1903.0,1046.71,NDWI_MNDWI_AWEI,2.794,0.1157,0.0586,0.3794,0.1847,false,-43.14,-22.49,-43.136666,-22.49035
S2WC_00405,154,456.16,907.1,NDWI_MNDWI_AWEI,2.987,0.1378,0.0849,0.3569,0.2323,false,-43.15,-22.35,-43.151775,-22.345666
S2WC_01764,149,1458.69,538.97,NDWI_MNDWI_AWEI,2.799,0.1112,0.1189,0.2522,0.2865,false,-43.19,-22.45,-43.191615,-22.445919
S2WC_02307,149,1698.02,146.79,NDWI_MNDWI_AWEI,2.51,0.0929,0.0513,0.3264,0.1809,false,-43.23,-22.47,-43.23406,-22.469852
S2WC_00747,146,892.06,1048.44,NDWI_MNDWI_AWEI,2.959,0.133,0.1055,0.3098,0.2175,false,-43.14,-22.39,-43.136479,-22.389256
S2WC_01495,146,1334.04,820.86,NDWI_MNDWI_AWEI,2.87,0.1154,0.0956,0.2729,0.2436,false,-43.16,-22.43,-43.161109,-22.433454
S2WC_01858,144,1482.81,229.27,NDWI_MNDWI_AWEI,2.993,0.1068,0.0638,0.3644,0.1806,false,-43.23,-22.45,-43.225133,-22.448331
S2WC_01947,143,1521.08,1525.08,NDWI_MNDWI_AWEI,2.881,0.1179,0.0538,0.2935,0.1189,false,-43.08,-22.45,-43.084894,-22.452158
S2WC_02528,143,1808.51,1266.12,NDWI_MNDWI_AWEI,2.923,0.1205,0.0927,0.3484,0.1893,false,-43.11,-22.48,-43.11292,-22.480901
S2WC_00390,142,440.73,1083.08,NDWI_MNDWI_AWEI,2.993,0.1198,0.1096,0.2328,0.2222,false,-43.13,-22.34,-43.132729,-22.344123
S2WC_01045,141,1087.2,652.13,NDWI_MNDWI_AWEI,2.865,0.1162,0.086,0.3027,0.2327,false,-43.18,-22.41,-43.179369,-22.40877
S2WC_02266,141,1684.71,955.39,NDWI_MNDWI_AWEI,2.83,0.1169,0.0857,0.299,0.2047,false,-43.15,-22.47,-43.146549,-22.468521
S2WC_00342,140,376.77,963.44,NDWI_MNDWI_AWEI,3.0,0.1276,0.0915,0.3513,0.2352,false,-43.15,-22.34,-43.145678,-22.337727
S2WC_00554,138,649.35,1009.91,NDWI_MNDWI_AWEI,3.0,0.1273,0.0733,0.3661,0.1772,false,-43.14,-22.36,-43.140649,-22.364985
S2WC_01428,138,1306.6,639.23,NDWI_MNDWI_AWEI,2.978,0.1279,0.0952,0.3673,0.1987,false,-43.18,-22.43,-43.180765,-22.43071
S2WC_01207,136,1150.71,612.88,NDWI_MNDWI_AWEI,2.934,0.1237,0.0656,0.3134,0.1705,false,-43.18,-22.42,-43.183617,-22.415121
S2WC_00161,135,177.79,255.47,NDWI_MNDWI_AWEI,2.578,0.1335,0.1027,0.328,0.2513,false,-43.22,-22.32,-43.222297,-22.317829
S2WC_03808,135,2253.03,1354.79,NDWI_MNDWI_AWEI,2.193,0.0823,0.0331,0.3088,0.1395,false,-43.1,-22.53,-43.103324,-22.525353
S2WC_02849,134,1953.05,794.12,NDWI_MNDWI_AWEI,2.179,0.0957,0.0599,0.3046,0.1949,false,-43.16,-22.5,-43.164002,-22.495355
S2WC_04038,134,2350.49,1001.72,NDWI_MNDWI_AWEI,2.634,0.0979,0.0451,0.3237,0.1447,false,-43.14,-22.54,-43.141535,-22.535099
S2WC_01421,133,1292.02,264.61,NDWI_MNDWI_AWEI,2.947,0.118,0.059,0.3392,0.1656,false,-43.22,-22.43,-43.221309,-22.429252
S2WC_02198,133,1649.36,672.71,NDWI_MNDWI_AWEI,2.85,0.1159,0.1011,0.2466,0.2084,false,-43.18,-22.46,-43.177142,-22.464986
S2WC_02653,132,1858.22,136.43,NDWI_MNDWI_AWEI,2.402,0.0891,0.0359,0.3529,0.1464,false,-43.24,-22.49,-43.235181,-22.485872
S2WC_02270,131,1682.0,1737.08,NDWI_MNDWI_AWEI,3.0,0.1113,0.0897,0.3453,0.2223,false,-43.06,-22.47,-43.06195,-22.46825
S2WC_00506,130,598.03,1640.15,NDWI_MNDWI_AWEI,2.285,0.1332,0.0647,0.3706,0.2476,false,-43.07,-22.36,-43.07244,-22.359853
S2WC_01492,130,1328.44,737.35,NDWI_MNDWI_AWEI,2.977,0.1276,0.0935,0.31,0.195,false,-43.17,-22.43,-43.170146,-22.432894
S2WC_02888,130,1958.22,1693.38,NDWI_MNDWI_AWEI,2.892,0.1122,0.0957,0.2834,0.1997,false,-43.07,-22.5,-43.06668,-22.495872
S2WC_03540,130,2154.04,316.69,NDWI_MNDWI_AWEI,2.315,0.0741,0.0394,0.3102,0.1799,false,-43.22,-22.52,-43.215672,-22.515454
S2WC_02345,129,1718.56,473.81,NDWI_MNDWI_AWEI,2.984,0.1311,0.0684,0.3812,0.1636,false,-43.2,-22.47,-43.198667,-22.471906
S2WC_00691,128,845.09,998.41,NDWI_MNDWI_AWEI,3.0,0.1384,0.0727,0.3681,0.1814,false,-43.14,-22.38,-43.141892,-22.384559
S2WC_00307,127,346.55,1594.56,NDWI_MNDWI_AWEI,3.0,0.1188,0.1156,0.3264,0.3306,false,-43.08,-22.33,-43.077375,-22.334705
S2WC_00359,127,403.0,796.45,NDWI_MNDWI_AWEI,2.811,0.139,0.0815,0.4172,0.2824,false,-43.16,-22.34,-43.16375,-22.34035
S2WC_00634,127,795.31,905.98,NDWI_MNDWI_AWEI,3.0,0.124,0.0853,0.3286,0.2412,false,-43.15,-22.38,-43.151896,-22.379581
S2WC_02213,127,1656.75,648.03,NDWI_MNDWI_AWEI,2.866,0.1239,0.1225,0.2452,0.2431,false,-43.18,-22.47,-43.179813,-22.465725
S2WC_03471,126,2134.73,1714.35,NDWI_MNDWI_AWEI,2.825,0.0966,0.0459,0.3681,0.1874,false,-43.06,-22.51,-43.06441,-22.513523
S2WC_00358,125,399.94,468.9,NDWI_MNDWI_AWEI,3.0,0.1343,0.1165,0.3109,0.3046,false,-43.2,-22.34,-43.199199,-22.340044
S2WC_01729,125,1444.22,638.09,NDWI_MNDWI_AWEI,2.944,0.1349,0.0875,0.332,0.1747,false,-43.18,-22.44,-43.180889,-22.444472
S2WC_02562,125,1823.18,1107.9,NDWI_MNDWI_AWEI,2.584,0.116,0.0604,0.2027,0.1566,false,-43.13,-22.48,-43.130044,-22.482368
S2WC_00074,123,78.16,839.78,NDWI_MNDWI_AWEI,3.0,0.1321,0.0845,0.3703,0.2121,false,-43.16,-22.31,-43.159061,-22.307866
S2WC_00181,123,184.65,1489.05,NDWI_MNDWI_AWEI,3.0,0.1304,0.1018,0.2861,0.2415,false,-43.09,-22.32,-43.088793,-22.318515
S2WC_00346,123,379.75,794.74,NDWI_MNDWI_AWEI,3.0,0.1392,0.0784,0.4032,0.2341,false,-43.16,-22.34,-43.163935,-22.338025
S2WC_02225,121,1661.87,743.85,NDWI_MNDWI_AWEI,2.471,0.1182,0.0843,0.3338,0.2599,false,-43.17,-22.47,-43.169443,-22.466237
S2WC_00779,120,902.65,1811.23,NDWI_MNDWI_AWEI,3.0,0.1195,0.118,0.3171,0.3882,false,-43.05,-22.39,-43.053925,-22.390315
S2WC_02233,120,1667.76,1673.47,NDWI_MNDWI_AWEI,3.0,0.1335,0.0882,0.3763,0.1852,false,-43.07,-22.47,-43.068835,-22.466826
S2WC_00378,119,428.17,1437.66,NDWI_MNDWI_AWEI,3.0,0.1306,0.0752,0.2894,0.1789,false,-43.09,-22.34,-43.094355,-22.342867
S2WC_00603,119,755.28,983.91,NDWI_MNDWI_AWEI,3.0,0.123,0.1214,0.2651,0.2343,false,-43.14,-22.38,-43.143462,-22.375578
S2WC_02483,118,1783.16,365.8,NDWI_MNDWI_AWEI,2.339,0.123,0.0516,0.3331,0.1455,false,-43.21,-22.48,-43.210358,-22.478366
S2WC_02659,117,1865.25,878.7,NDWI_MNDWI_AWEI,2.47,0.0858,0.0849,0.2669,0.2741,false,-43.15,-22.49,-43.154848,-22.486575
S2WC_00828,116,922.65,1437.91,NDWI_MNDWI_AWEI,3.0,0.1401,0.1014,0.3072,0.2297,false,-43.09,-22.39,-43.094328,-22.392315
S2WC_02730,115,1900.43,1704.58,NDWI_MNDWI_AWEI,3.0,0.1134,0.1094,0.3068,0.2111,false,-43.07,-22.49,-43.065467,-22.490093
S2WC_00712,114,855.77,1028.71,NDWI_MNDWI_AWEI,3.0,0.1292,0.0845,0.3448,0.1698,false,-43.14,-22.39,-43.138614,-22.385627
S2WC_03749,114,2229.33,1360.61,NDWI_MNDWI_AWEI,2.561,0.1101,0.0479,0.3048,0.1391,false,-43.1,-22.52,-43.102693,-22.522983
S2WC_01050,113,1088.2,494.5,NDWI_MNDWI_AWEI,3.0,0.1055,0.1139,0.2405,0.3005,false,-43.2,-22.41,-43.196428,-22.40887
S2WC_01952,113,1524.97,919.18,NDWI_MNDWI_AWEI,2.619,0.1329,0.0723,0.3499,0.1775,false,-43.15,-22.45,-43.150468,-22.452547
S2WC_02171,113,1635.17,1523.79,NDWI_MNDWI_AWEI,3.0,0.1073,0.0714,0.4696,0.3222,false,-43.09,-22.46,-43.085034,-22.463567
S2WC_02649,113,1859.81,482.59,NDWI_MNDWI_AWEI,2.699,0.1252,0.0628,0.3472,0.167,false,-43.2,-22.49,-43.197717,-22.486031
S2WC_02691,113,1881.56,1232.79,NDWI_MNDWI_AWEI,2.841,0.1169,0.0545,0.3507,0.1596,false,-43.12,-22.49,-43.116527,-22.488206
S2WC_02363,111,1729.74,1396.84,NDWI_MNDWI_AWEI,3.0,0.1275,0.1328,0.2737,0.3315,false,-43.1,-22.47,-43.098773,-22.473024
S2WC_00738,110,884.9,78.03,NDWI_MNDWI_AWEI,2.845,0.1196,0.1084,0.2674,0.2294,false,-43.24,-22.39,-43.241501,-22.38854
S2WC_02688,110,1881.14,1251.3,NDWI_MNDWI_AWEI,2.445,0.1304,0.0593,0.3475,0.1649,false,-43.11,-22.49,-43.114524,-22.488164
S2WC_03771,110,2239.07,1507.62,NDWI_MNDWI_AWEI,2.7,0.0841,0.0406,0.2256,0.1202,false,-43.09,-22.52,-43.086784,-22.523957
S2WC_00249,109,283.27,1679.88,NDWI_MNDWI_AWEI,3.0,0.1193,0.1179,0.3101,0.2588,false,-43.07,-22.33,-43.068141,-22.328377
S2WC_00394,109,443.57,1618.63,NDWI_MNDWI_AWEI,3.0,0.1364,0.0788,0.3717,0.1944,false,-43.07,-22.34,-43.074769,-22.344407
S2WC_01529,109,1349.42,512.39,NDWI_MNDWI_AWEI,2.431,0.079,0.0867,0.2372,0.2825,false,-43.19,-22.43,-43.194493,-22.434992
S2WC_01748,109,1449.37,1408.36,NDWI_MNDWI_AWEI,2.844,0.1268,0.0853,0.2768,0.2026,false,-43.1,-22.44,-43.097526,-22.444987
S2WC_00354,107,391.08,1799.13,NDWI_MNDWI_AWEI,3.0,0.133,0.1026,0.317,0.2555,false,-43.06,-22.34,-43.055235,-22.339158
S2WC_01120,107,1116.22,2.15,NDWI_MNDWI_AWEI,2.991,0.1039,0.0702,0.3467,0.1992,false,-43.25,-22.41,-43.249713,-22.411672
S2WC_00272,105,307.04,1617.93,NDWI_MNDWI_AWEI,3.0,0.1257,0.1081,0.2551,0.2237,false,-43.07,-22.33,-43.074845,-22.330754
S2WC_01015,105,1080.98,562.64,NDWI_MNDWI_AWEI,3.0,0.1368,0.0872,0.3649,0.2058,false,-43.19,-22.41,-43.189054,-22.408148
S2WC_01268,105,1195.76,1241.37,NDWI_MNDWI_AWEI,2.914,0.1251,0.1168,0.2727,0.2764,false,-43.12,-22.42,-43.115598,-22.419626
S2WC_01552,105,1359.73,958.94,NDWI_MNDWI_AWEI,3.0,0.14,0.0805,0.3173,0.1814,false,-43.15,-22.44,-43.146164,-22.436023
S2WC_00985,104,1062.74,1779.46,NDWI_MNDWI_AWEI,2.981,0.1145,0.1076,0.4545,0.4141,false,-43.06,-22.41,-43.057363,-22.406324
S2WC_02448,103,1762.59,917.28,NDWI_MNDWI_AWEI,2.641,0.1055,0.1034,0.2524,0.2679,false,-43.15,-22.48,-43.150673,-22.476309
S2WC_00406,102,455.48,1643.56,NDWI_MNDWI_AWEI,3.0,0.1248,0.0821,0.3588,0.2255,false,-43.07,-22.35,-43.072072,-22.345598
S2WC_01750,102,1453.69,415.13,NDWI_MNDWI_AWEI,2.647,0.1217,0.0687,0.3206,0.1585,false,-43.21,-22.45,-43.205019,-22.445419
S2WC_01757,102,1451.99,985.43,NDWI_MNDWI_AWEI,2.667,0.103,0.1143,0.2103,0.226,false,-43.14,-22.45,-43.143297,-22.445249
S2WC_01871,102,1486.64,1396.2,NDWI_MNDWI_AWEI,2.52,0.1249,0.0637,0.3027,0.1412,false,-43.1,-22.45,-43.098842,-22.448714
S2WC_02904,102,1962.35,1465.04,NDWI_MNDWI_AWEI,2.951,0.1175,0.0651,0.3033,0.2036,false,-43.09,-22.5,-43.091392,-22.496285
S2WC_00214,101,208.92,364.23,NDWI_MNDWI_AWEI,2.99,0.1361,0.1275,0.3491,0.3016,false,-43.21,-22.32,-43.210527,-22.320942
S2WC_00637,99,800.22,1007.57,NDWI_MNDWI_AWEI,3.0,0.1322,0.0993,0.3003,0.2107,false,-43.14,-22.38,-43.140902,-22.380072
S2WC_00879,98,973.41,1106.4,NDWI_MNDWI_AWEI,2.929,0.1326,0.0877,0.2634,0.1499,false,-43.13,-22.4,-43.130206,-22.397391
S2WC_00959,98,1036.34,1590.65,NDWI_MNDWI_AWEI,2.949,0.1297,0.0928,0.2617,0.1762,false,-43.08,-22.4,-43.077797,-22.403684
S2WC_01073,98,1096.27,1701.98,NDWI_MNDWI_AWEI,2.633,0.132,0.0991,0.229,0.1922,false,-43.07,-22.41,-43.065749,-22.409677
S2WC_01305,98,1218.69,1561.91,NDWI_MNDWI_AWEI,3.0,0.1264,0.0942,0.4359,0.211,false,-43.08,-22.42,-43.080908,-22.421919
S2WC_01896,98,1497.63,1353.97,NDWI_MNDWI_AWEI,2.959,0.1355,0.1023,0.2504,0.2057,false,-43.1,-22.45,-43.103412,-22.449813
S2WC_02916,98,1966.57,1593.63,NDWI_MNDWI_AWEI,2.837,0.0977,0.0854,0.2627,0.1736,false,-43.08,-22.5,-43.077475,-22.496707
S2WC_03237,98,2079.01,1686.16,NDWI_MNDWI_AWEI,2.888,0.1084,0.0629,0.259,0.1517,false,-43.07,-22.51,-43.067461,-22.507951
S2WC_02570,97,1826.6,852.33,NDWI_MNDWI_AWEI,2.784,0.1137,0.0647,0.3623,0.1675,false,-43.16,-22.48,-43.157702,-22.48271
S2WC_03538,97,2154.71,99.99,NDWI_MNDWI_AWEI,2.742,0.1201,0.0801,0.36,0.2177,false,-43.24,-22.52,-43.239124,-22.515521
S2WC_01662,96,1419.78,1227.18,NDWI_MNDWI_AWEI,2.896,0.1049,0.0985,0.23,0.2301,false,-43.12,-22.44,-43.117135,-22.442028
S2WC_01182,95,1134.82,1430.63,NDWI_MNDWI_AWEI,3.0,0.1313,0.0778,0.3527,0.1933,false,-43.1,-22.41,-43.095116,-22.413532
S2WC_01279,95,1204.12,1131.58,NDWI_MNDWI_AWEI,3.0,0.1321,0.1185,0.279,0.2697,false,-43.13,-22.42,-43.127481,-22.420462
S2WC_01545,95,1357.38,1011.86,NDWI_MNDWI_AWEI,2.905,0.1237,0.1305,0.2377,0.2573,false,-43.14,-22.44,-43.140437,-22.435788
S2WC_02073,95,1572.19,1601.2,NDWI_MNDWI_AWEI,2.884,0.1265,0.1012,0.3529,0.1895,false,-43.08,-22.46,-43.076656,-22.457269
S2WC_02285,95,1687.99,386.43,NDWI_MNDWI_AWEI,2.958,0.1219,0.075,0.3324,0.1576,false,-43.21,-22.47,-43.208124,-22.468849
S2WC_01244,93,1174.68,81.89,NDWI_MNDWI_AWEI,3.0,0.1373,0.0792,0.3585,0.1762,false,-43.24,-22.42,-43.241083,-22.417518
S2WC_00641,92,805.54,894.33,NDWI_MNDWI_AWEI,3.0,0.1395,0.0618,0.3414,0.1568,false,-43.15,-22.38,-43.153157,-22.380604
S2WC_02301,92,1701.2,415.75,NDWI_MNDWI_AWEI,2.891,0.1254,0.0888,0.3359,0.155,false,-43.2,-22.47,-43.204951,-22.47017
S2WC_01100,91,1111.05,1002.89,NDWI_MNDWI_AWEI,3.0,0.1392,0.0761,0.3168,0.163,false,-43.14,-22.41,-43.141408,-22.411155
S2WC_01555,91,1360.04,1098.05,NDWI_MNDWI_AWEI,2.868,0.1126,0.12,0.2463,0.2697,false,-43.13,-22.44,-43.131109,-22.436054
S2WC_02071,91,1568.24,894.0,NDWI_MNDWI_AWEI,2.582,0.1164,0.0862,0.2903,0.2371,false,-43.15,-22.46,-43.153193,-22.456874
S2WC_00224,90,226.5,1154.36,NDWI_MNDWI_AWEI,3.0,0.1202,0.1204,0.286,0.3335,false,-43.13,-22.32,-43.125016,-22.3227
S2WC_01734,89,1445.02,973.39,NDWI_MNDWI_AWEI,2.831,0.1214,0.094,0.249,0.186,false,-43.14,-22.44,-43.1446,-22.444552
S2WC_00234,88,243.08,1135.55,NDWI_MNDWI_AWEI,3.0,0.1369,0.0949,0.327,0.235,false,-43.13,-22.32,-43.127051,-22.324358
S2WC_03623,88,2175.03,1515.92,NDWI_MNDWI_AWEI,2.295,0.0777,0.0451,0.261,0.2027,false,-43.09,-22.52,-43.085885,-22.517553
S2WC_00422,87,476.68,903.53,NDWI_MNDWI_AWEI,2.862,0.1315,0.0753,0.3631,0.2216,false,-43.15,-22.35,-43.152161,-22.347718
S2WC_01878,87,1488.47,293.06,NDWI_MNDWI_AWEI,2.943,0.1093,0.0873,0.3329,0.1849,false,-43.22,-22.45,-43.21823,-22.448897
S2WC_01395,86,1269.15,644.95,NDWI_MNDWI_AWEI,3.0,0.1266,0.0951,0.3763,0.2184,false,-43.18,-22.43,-43.180146,-22.426965
S2WC_00651,84,817.69,1005.44,NDWI_MNDWI_AWEI,3.0,0.1325,0.0932,0.2928,0.2165,false,-43.14,-22.38,-43.141132,-22.381819
S2WC_00436,83,493.48,1693.39,NDWI_MNDWI_AWEI,3.0,0.1379,0.094,0.4433,0.2872,false,-43.07,-22.35,-43.066679,-22.349398
S2WC_00353,82,388.59,1086.39,NDWI_MNDWI_AWEI,2.939,0.1279,0.1151,0.2533,0.2369,false,-43.13,-22.34,-43.132371,-22.338909
S2WC_01548,82,1355.54,1116.72,NDWI_MNDWI_AWEI,2.841,0.1313,0.1134,0.2807,0.2503,false,-43.13,-22.44,-43.129089,-22.435604
S2WC_01668,82,1425.28,1444.84,NDWI_MNDWI_AWEI,2.902,0.1061,0.0824,0.2725,0.178,false,-43.09,-22.44,-43.093578,-22.442578
S2WC_01264,81,1192.77,525.16,NDWI_MNDWI_AWEI,2.963,0.1324,0.0631,0.3071,0.1565,false,-43.19,-22.42,-43.19311,-22.419327
S2WC_01457,81,1307.09,1264.57,NDWI_MNDWI_AWEI,2.963,0.1337,0.0829,0.3265,0.196,false,-43.11,-22.43,-43.113088,-22.430759
S2WC_01877,81,1487.16,1175.09,NDWI_MNDWI_AWEI,2.963,0.139,0.0788,0.336,0.1781,false,-43.12,-22.45,-43.122772,-22.448766
S2WC_01948,81,1519.81,308.11,NDWI_MNDWI_AWEI,2.926,0.0932,0.075,0.3649,0.177,false,-43.22,-22.45,-43.216601,-22.452031
S2WC_02130,80,1603.81,788.61,NDWI_MNDWI_AWEI,2.962,0.1337,0.0961,0.3248,0.2038,false,-43.16,-22.46,-43.164598,-22.460431
S2WC_02566,80,1822.1,510.91,NDWI_MNDWI_AWEI,2.65,0.123,0.0844,0.3006,0.1966,false,-43.19,-22.48,-43.194652,-22.48226
S2WC_04002,80,2327.29,1189.88,NDWI_MNDWI_AWEI,2.725,0.127,0.1017,0.4678,0.2801,false,-43.12,-22.53,-43.121172,-22.532779
S2WC_00413,79,466.72,1449.49,NDWI_MNDWI_AWEI,3.0,0.1336,0.0827,0.389,0.1852,false,-43.09,-22.35,-43.093074,-22.346722
S2WC_03689,79,2208.78,338.9,NDWI_MNDWI_AWEI,2.494,0.0865,0.076,0.2841,0.2441,false,-43.21,-22.52,-43.213269,-22.520928
S2WC_00569,78,658.99,1162.87,NDWI_MNDWI_AWEI,2.923,0.1205,0.1115,0.2446,0.2436,false,-43.12,-22.37,-43.124094,-22.365949
S2WC_01959,78,1523.4,1421.26,NDWI_MNDWI_AWEI,2.782,0.1175,0.0657,0.2993,0.1587,false,-43.1,-22.45,-43.09613,-22.45239
S2WC_02172,77,1635.56,169.0,NDWI_MNDWI_AWEI,2.974,0.1203,0.0651,0.3057,0.1638,false,-43.23,-22.46,-43.231656,-22.463606
S2WC_00022,76,19.92,1212.11,NDWI_MNDWI_AWEI,2.974,0.1369,0.0768,0.3119,0.16,false,-43.12,-22.3,-43.118766,-22.302042
S2WC_00550,76,644.74,1174.76,NDWI_MNDWI_AWEI,2.974,0.1357,0.1074,0.3234,0.2592,false,-43.12,-22.36,-43.122807,-22.364524
S2WC_01078,76,1096.01,639.08,NDWI_MNDWI_AWEI,2.645,0.1186,0.0668,0.2213,0.1093,false,-43.18,-22.41,-43.180781,-22.409651
S2WC_01187,76,1135.67,678.62,NDWI_MNDWI_AWEI,3.0,0.1385,0.0783,0.3721,0.1869,false,-43.18,-22.41,-43.176502,-22.413617
S2WC_01252,75,1176.28,1137.12,NDWI_MNDWI_AWEI,2.92,0.1326,0.1036,0.3241,0.2099,false,-43.13,-22.42,-43.126881,-22.417678
S2WC_01177,74,1132.53,1472.34,NDWI_MNDWI_AWEI,3.0,0.1367,0.1127,0.317,0.2491,false,-43.09,-22.41,-43.090602,-22.413303
S2WC_01563,72,1364.58,649.25,NDWI_MNDWI_AWEI,2.875,0.1281,0.1102,0.3479,0.2424,false,-43.18,-22.44,-43.179681,-22.436508
S2WC_02105,71,1580.32,556.24,NDWI_MNDWI_AWEI,2.986,0.1356,0.115,0.2421,0.1958,false,-43.19,-22.46,-43.189747,-22.458082
S2WC_03832,71,2255.68,621.42,NDWI_MNDWI_AWEI,2.127,0.0829,0.0514,0.2558,0.1831,false,-43.18,-22.53,-43.182692,-22.525618
S2WC_03928,71,2286.75,1043.54,NDWI_MNDWI_AWEI,2.93,0.1199,0.0946,0.4045,0.1813,false,-43.14,-22.53,-43.137009,-22.528725
S2WC_04050,71,2364.23,1285.92,NDWI_MNDWI_AWEI,2.944,0.1274,0.0768,0.3231,0.1663,false,-43.11,-22.54,-43.110778,-22.536473
S2WC_00427,70,482.51,1448.7,NDWI_MNDWI_AWEI,2.971,0.1359,0.0966,0.3188,0.2263,false,-43.09,-22.35,-43.09316,-22.348301
S2WC_00939,70,1019.44,516.1,NDWI_MNDWI_AWEI,3.0,0.1414,0.0836,0.382,0.1945,false,-43.19,-22.4,-43.194091,-22.401994
S2WC_00984,70,1058.36,1564.67,NDWI_MNDWI_AWEI,2.9,0.1352,0.0944,0.2767,0.1927,false,-43.08,-22.41,-43.080609,-22.405886
S2WC_02358,70,1723.39,340.01,NDWI_MNDWI_AWEI,2.757,0.1254,0.057,0.391,0.1694,false,-43.21,-22.47,-43.213148,-22.472389
S2WC_00444,69,505.33,1423.26,NDWI_MNDWI_AWEI,3.0,0.1285,0.0688,0.3588,0.1794,false,-43.1,-22.35,-43.095913,-22.350583
S2WC_02713,69,1891.12,1442.39,NDWI_MNDWI_AWEI,2.971,0.1006,0.0876,0.3841,0.193,false,-43.09,-22.49,-43.093843,-22.489162
S2WC_03664,69,2190.36,1184.64,NDWI_MNDWI_AWEI,2.855,0.1186,0.1005,0.2497,0.2008,false,-43.12,-22.52,-43.121738,-22.519086
S2WC_00123,68,147.82,20.6,NDWI_MNDWI_AWEI,2.794,0.1321,0.0943,0.3156,0.2074,false,-43.25,-22.31,-43.247716,-22.314832
